,LoginId,Contributions,Id
0,ivankravets,4347,19606299
1,valeros,319,19606299
2,ZachMassia,8,19606299
3,franciscoruiz,4,19606299
4,mplewis,4,19606299
5,pfeerick,4,19606299
6,MrCustomizer,3,19606299
7,jphollanti,3,19606299
8,awachtler,1,19606299
9,bkudria,1,19606299
10,ctag,1,19606299
11,dkuku,1,19606299
12,dhasenfratz,1,19606299
13,dbolotin,1,19606299
14,adlerweb,1,19606299
15,floretan,1,19606299
16,elmot,1,19606299
17,jrobeson,1,19606299
18,JoseAntonioTorre,1,19606299
19,Lutino,1,19606299
20,hmaarrfk,1,19606299
21,mmccartn,1,19606299
22,mincrmatt12,1,19606299
23,mcspr,1,19606299
24,PaulStoffregen,1,19606299
25,microbug,1,19606299
26,Rotzbua,1,19606299
27,ShahRustam,1,19606299
28,nomis,1,19606299
29,Teo-CD,1,19606299
30,ThomasBleijendaal,1,19606299
31,TimJay,1,19606299
32,twpayne,1,19606299
33,dvv,1,19606299
34,Tasssadar,1,19606299
35,WillemMali,1,19606299
36,xoseperez,1,19606299
37,ysoyipek,1,19606299
38,dh1tw,1,19606299
39,sticilface,1,19606299
40,shuse2,3728,50873641
41,karmacoma,3316,50873641
42,MaciejBaj,2011,50873641
43,nazarhussain,1567,50873641
44,willclarktech,1368,50873641
45,ManuGowda,1289,50873641
46,pablitovicente,1125,50873641
47,4miners,1040,50873641
48,ishantiw,866,50873641
49,lsilvs,734,50873641
50,jondubois,707,50873641
51,yatki,553,50873641
52,limiaspasdaniel,533,50873641
53,mitsuaki-u,474,50873641
54,Tschakki,354,50873641
55,michielmulders,338,50873641
56,Tosch110,335,50873641
57,SargeKhan,279,50873641
58,vitaly-t,219,50873641
59,LucasIsasmendi,206,50873641
60,valamidev,184,50873641
61,fchavant,175,50873641
62,alepop,43,50873641
63,fix,40,50873641
64,Nazgolze,36,50873641
65,robladbrook,35,50873641
66,webmaster128,29,50873641
67,TheGoldenEye,17,50873641
68,slaweet,12,50873641
69,TurboTobias,10,50873641
70,sridharmeganathan,10,50873641
71,tobiaslins,9,50873641
72,abelboldu,7,50873641
73,MichalTuleja,7,50873641
74,dakk,6,50873641
75,MaxKK,5,50873641
76,chiptus,4,50873641
77,m-schmoock,4,50873641
78,mpuk,4,50873641
79,reyraa,4,50873641
80,4fryn,3,50873641
81,Isabello,3,50873641
82,drouillard,2,50873641
83,psychopenguin,2,50873641
84,hendrikhofstadt,2,50873641
85,realrhys,2,50873641
86,ab320012,1,50873641
87,alejandronanez,1,50873641
88,DanielRuf,1,50873641
89,iamdiogo,1,50873641
90,kilkelly,1,50873641
91,Doweig,1,50873641
92,JesusTheHun,1,50873641
93,mauliksoneji,1,50873641
94,mfressdorf,1,50873641
95,soulman-is-good,1,50873641
96,darless1,1,50873641
97,RachBLondon,1,50873641
98,yoyosamo,1,50873641
99,34ro,1,50873641
100,senikk,1,50873641
101,mrv777,1,50873641
102,AKIo0O,1,50873641
103,wujimin,785,91674936
104,liubao68,366,91674936
105,seanyinx,179,91674936
106,WillemJiang,179,91674936
107,yhs0092,79,91674936
108,heyile,53,91674936
109,asifdxtreme,44,91674936
110,eric-lee-ltk,37,91674936
111,acsukesh,36,91674936
112,yangbor,34,91674936
113,AngLi2,24,91674936
114,laijianbin,23,91674936
115,GuoYL123,23,91674936
116,zaneChou1,17,91674936
117,maheshrajus,17,91674936
118,jeho0815,17,91674936
119,aseTo2016,9,91674936
120,weichao666,8,91674936
121,xuyiyun0929,8,91674936
122,TankTian,7,91674936
123,MabinGo,7,91674936
124,mt-monster,6,91674936
125,zhuhoudong,6,91674936
126,HuaiJoe,6,91674936
127,wangshenggh,4,91674936
128,jasononion,4,91674936
129,fangnoo,3,91674936
130,160731liupf,2,91674936
131,nryanov,2,91674936
132,chenxingwei-wayne,2,91674936
133,coolhongluo,2,91674936
134,lijasonvip,2,91674936
135,qiuxd,2,91674936
136,scutyuanzhi,2,91674936
137,wuliuqi666,2,91674936
138,yhj7727,2,91674936
139,zhangchi02,2,91674936
140,wldandan,2,91674936
141,zenlint,2,91674936
142,Aifeng1214,1,91674936
143,bruce1991,1,91674936
144,CCchenxiaoxue,1,91674936
145,ChinX,1,91674936
146,Cheukyin,1,91674936
147,imlidian,1,91674936
148,GoAheadW3C,1,91674936
149,Huan2012,1,91674936
150,huangjun001,1,91674936
151,szk495732563,1,91674936
152,a1154043439,1,91674936
153,yongdchan,1,91674936
154,KangZhiDong,1,91674936
155,ReynoK,1,91674936
156,michaelsam94,1,91674936
157,qizha,1,91674936
158,jyseanl,1,91674936
159,tianxiaoliang,1,91674936
160,YYTVicky,1,91674936
161,ZihangJiao,1,91674936
162,beta-u,1,91674936
163,bin-lin,1,91674936
164,burkun,1,91674936
165,dependabot[bot],1,91674936
166,eekelvin,1,91674936
167,liangyuanpeng,1,91674936
168,zhenghaibo1008,1,91674936
169,huanghaibin33,1,91674936
170,kakulisen,1,91674936
171,kangfoo,1,91674936
172,lihua8712051,1,91674936
173,linshihang,1,91674936
174,linyy1991,1,91674936
175,linzb0123,1,91674936
176,lisenwork,1,91674936
177,liumanfei,1,91674936
178,ltp217,1,91674936
179,lvtaoleo,1,91674936
180,m20082008m,1,91674936
181,newlightdd,1,91674936
182,oenpig,1,91674936
183,shengzhang90,1,91674936
184,smilemusic,1,91674936
185,spinecho20,1,91674936
186,summerlvsong,1,91674936
187,xiearthur,1,91674936
188,sunshine9409,1,91674936
189,xieyunmeng,1,91674936
190,xuhe199022,1,91674936
191,leonyzhe,1,91674936
192,zengweiming420,1,91674936
193,zhenlongLi,1,91674936
194,zyb0514,1,91674936
195,lisachenko,1075,1416156
196,TheCelavi,15,1416156
197,Rastusik,14,1416156
198,andrey-yantsen,9,1416156
199,icanhazstring,8,1416156
200,blanchonvincent,6,1416156
201,k-meister,4,1416156
202,scrutinizer-auto-fixer,4,1416156
203,daniel-sc,3,1416156
204,RLasinski,3,1416156
205,schlessera,2,1416156
206,andy-shea,2,1416156
207,Naktibalda,2,1416156
208,hax,2,1416156
209,infabo,2,1416156
210,cordoval,2,1416156
211,natechicago,2,1416156
212,Wolg,2,1416156
213,smuggli,2,1416156
214,Airmanbzh,1,1416156
215,danielcosta,1,1416156
216,edgaryonemura,1,1416156
217,GrahamCampbell,1,1416156
218,badrutdinovrr,1,1416156
219,TechieWidget,1,1416156
220,thiagolcks,1,1416156
221,TonySchmitt,1,1416156
222,szepeviktor,1,1416156
223,idr0id,1,1416156
224,ahmed-abid,1,1416156
225,intellecat,1,1416156
226,d00p,2809,3639119
227,EleRas,431,3639119
228,BNoiZe,138,3639119
229,scarya,122,3639119
230,Dessa,94,3639119
231,nachtgeist,60,3639119
232,arnisoph,52,3639119
233,Churro,32,3639119
234,makuser,22,3639119
235,Lednerb,22,3639119
236,patschi,21,3639119
237,stweil,20,3639119
238,HolySephi,20,3639119
239,chrisv2,19,3639119
240,Guite,14,3639119
241,micw,12,3639119
242,iandk,11,3639119
243,avengerx,10,3639119
244,Commifreak,9,3639119
245,tilman19,9,3639119
246,MDXDave,8,3639119
247,heavygale,8,3639119
248,hypernics,7,3639119
249,sokai,7,3639119
250,adlerweb,6,3639119
251,schadom,6,3639119
252,teian,5,3639119
253,rtznprmpftl,5,3639119
254,oliverrahner,5,3639119
255,blackice2999,5,3639119
256,kionez,5,3639119
257,megaspatz,5,3639119
258,blueJack92,5,3639119
259,andre-luiz-dos-santos,4,3639119
260,Bobselp,4,3639119
261,heaven73,4,3639119
262,drexlma,4,3639119
263,Stricted,4,3639119
264,TimoStramann,4,3639119
265,knox,4,3639119
266,negrusti,3,3639119
267,JB1985,3,3639119
268,yaplik,3,3639119
269,vogti,3,3639119
270,mkhon,3,3639119
271,michaelzangl,3,3639119
272,rzeczkowskip,3,3639119
273,lobeck,2,3639119
274,flokli,2,3639119
275,hph86,2,3639119
276,KZumbusch,2,3639119
277,anbrosius,2,3639119
278,wittich,2,3639119
279,z3dm4n,2,3639119
280,FliegenKLATSCH,2,3639119
281,5nafu,1,3639119
282,b-bittner,1,3639119
283,WebsiteDeveloper,1,3639119
284,ternes3,1,3639119
285,discordier,1,3639119
286,danielrona,1,3639119
287,bashgeek,1,3639119
288,hildende,1,3639119
289,dadadom,1,3639119
290,Douks08,1,3639119
291,evgeni,1,3639119
292,guruevi,1,3639119
293,HBerni,1,3639119
294,jakoch,1,3639119
295,Crease29,1,3639119
296,github-ivan,1,3639119
297,buffcode,1,3639119
298,lpedretti,1,3639119
299,mmunz,1,3639119
300,m4rcu5,1,3639119
301,markc,1,3639119
302,PHPGangsta,1,3639119
303,ohader,1,3639119
304,privatehosting,1,3639119
305,rpasing,1,3639119
306,Broatcast,1,3639119
307,ServiusHack,1,3639119
308,shyim,1,3639119
309,sorinpohontu,1,3639119
310,SirUli,1,3639119
311,eis-os,1,3639119
312,felixww,1,3639119
313,floreno,1,3639119
314,lonesomewalker,1,3639119
315,mainboarder,1,3639119
316,markuspetermann,1,3639119
317,misdoro,1,3639119
318,nsb2006,1,3639119
319,quthla,1,3639119
320,seidler2547,1,3639119
321,w6g23,1,3639119
322,kristopk,61,72888735
323,AWSGH,32,72888735
324,AWSwinefred,20,72888735
325,AWSNB,19,72888735
326,AWSaalluri,16,72888735
327,deeppat,15,72888735
328,AWScccabra,8,72888735
329,AWScpettey,6,72888735
330,AWShimasajj,6,72888735
331,AWSphebust,5,72888735
332,AWSkhanasif,5,72888735
333,AWSrobertmj,5,72888735
334,cartalla,4,72888735
335,AWSjswinney,4,72888735
336,levinale,3,72888735
337,AWSamirinen,2,72888735
338,JimMadge,2,72888735
339,Trabing,2,72888735
340,aws-diamant,2,72888735
341,AWSiatta,1,72888735
342,AWSjacker,1,72888735
343,AWSsunandaj,1,72888735
344,AWSwinefred-anpa,1,72888735
345,bwhitman,1,72888735
346,drichmond,1,72888735
347,dutchalthoff,1,72888735
348,torchhound,1,72888735
349,TMVector,1,72888735
350,TomKeddie,1,72888735
351,aye20,1,72888735
352,iwag,1,72888735
353,si1242,1,72888735
354,akohlmey,4118,12007030
355,sjplimp,947,12007030
356,stanmoore1,582,12007030
357,rbberger,498,12007030
358,junghans,244,12007030
359,julient31,215,12007030
360,jrgissing,209,12007030
361,Pakketeretet2,144,12007030
362,ellio167,121,12007030
363,ibaned,118,12007030
364,andeplane,69,12007030
365,athomps,69,12007030
366,ndtrung81,66,12007030
367,evoyiatzis,65,12007030
368,alxvov,61,12007030
369,toquydong,56,12007030
370,martok,51,12007030
371,rhalver,49,12007030
372,giacomofiorin,47,12007030
373,ohenrich,40,12007030
374,cnegre,39,12007030
375,jguenole,37,12007030
376,ajschult,36,12007030
377,donatas-surblys,35,12007030
378,urpedersen,30,12007030
379,mkanski,30,12007030
380,pastewka,29,12007030
381,stonecp,26,12007030
382,tadmor,25,12007030
383,danicholson,23,12007030
384,dstelter92,23,12007030
385,DallasTrinkle,22,12007030
386,wmbrownIntel,22,12007030
387,mjwen,22,12007030
388,sstrong99,22,12007030
389,aershadinia,21,12007030
390,oywg11,20,12007030
391,gtribello,18,12007030
392,v0i0,17,12007030
393,Vsevak,17,12007030
394,PabloPiaggi,16,12007030
395,tonnamb,16,12007030
396,riseofdata,14,12007030
397,erozic,13,12007030
398,jdevemy,13,12007030
399,pdebuyl,12,12007030
400,tanmoy7989,12,12007030
401,LucienPan0903,12,12007030
402,agiliopadua,11,12007030
403,ckadding,11,12007030
404,dschwen,10,12007030
405,yafshar,9,12007030
406,craabreu,8,12007030
407,ProfessorMiller,8,12007030
408,sergeylishchuk,8,12007030
409,jan-janssen,8,12007030
410,rupertnash,8,12007030
411,amilumas,7,12007030
412,ceriottm,7,12007030
413,eagunn,6,12007030
414,EfremBraun,6,12007030
415,jaapkroe,6,12007030
416,mdelyser,6,12007030
417,uihsnv,6,12007030
418,araven,6,12007030
419,ketankhare,6,12007030
420,jotelha,6,12007030
421,JunChiehWang,5,12007030
422,stevenvdb,5,12007030
423,timattox,5,12007030
424,jibril-b-coulibaly,5,12007030
425,e-kwsm,4,12007030
426,HaoZeke,4,12007030
427,max-veit,4,12007030
428,adevaucorbeil,4,12007030
429,arielzn,4,12007030
430,dilkins,4,12007030
431,vishalkenchan,4,12007030
432,Adrian-Diaz,4,12007030
433,jewettaij,3,12007030
434,hheenen,3,12007030
435,jboschen,3,12007030
436,lukin17,3,12007030
437,pmla,3,12007030
438,robeme,3,12007030
439,weinbe2,3,12007030
440,albapa,2,12007030
441,jkrajniak,2,12007030
442,marshallmcdonnell,2,12007030
443,DiscreteLogarithm,2,12007030
444,rpleite,2,12007030
445,RomainVermorel,2,12007030
446,TOFarmer,2,12007030
447,tootea,2,12007030
448,YunxingZuo,2,12007030
449,zbych127,2,12007030
450,eofetis,2,12007030
451,phankl,2,12007030
452,adriandiaz17,2,12007030
453,amritagos,1,12007030
454,brycelelbach,1,12007030
455,frobnitzem,1,12007030
456,bondrewd,1,12007030
457,numericalfreedom,1,12007030
458,hasanmetin,1,12007030
459,Jc11235,1,12007030
460,njzjz,1,12007030
461,akkamesh,1,12007030
462,cusentino,1,12007030
463,king-michael,1,12007030
464,migueldiascosta,1,12007030
465,poppik,1,12007030
466,nmhamster,1,12007030
467,sef43,1,12007030
468,sungkwang,1,12007030
469,zozo123,1,12007030
470,ares201005,1,12007030
471,b-v,1,12007030
472,cabb99,1,12007030
473,irisTa56,1,12007030
474,marian-code,1,12007030
475,sniblett402,1,12007030
476,tabedzki2,1,12007030
477,MishimaHaruna,2035,7551429
478,shennetsind,1738,7551429
479,4144,1270,7551429
480,Playtester,1129,7551429
481,theultramage,900,7551429
482,HerculesWSAPI,546,7551429
483,dastgirp,382,7551429
484,ai4rei,378,7551429
485,malufett,294,7551429
486,flaviojs,289,7551429
487,brianluau,231,7551429
488,Kenpachi2k13,185,7551429
489,Jedzkie,178,7551429
490,Asheraf,158,7551429
491,euphyy,157,7551429
492,Paradox924X,154,7551429
493,Helianthella,153,7551429
494,gepard-me,130,7551429
495,hemagx,130,7551429
496,kisuka,126,7551429
497,Locien,125,7551429
498,Michieru,117,7551429
499,Streusel,111,7551429
500,panikon,106,7551429
501,macabu,106,7551429
502,Emistry,104,7551429
503,AnnieRuru,93,7551429
504,Masao87,90,7551429
505,skyleo,80,7551429
506,j-tkay,58,7551429
507,sagunkho,58,7551429
508,csnv,51,7551429
509,FlippAcademy,50,7551429
510,guilherme-gm,49,7551429
511,Ridley8819,48,7551429
512,zackdreaver,46,7551429
513,AtlantisRO,45,7551429
514,jguy1987,36,7551429
515,Daegaladh,34,7551429
516,missxantara,34,7551429
517,wilkemeyer,32,7551429
518,lighta,31,7551429
519,greenboxal,31,7551429
520,jaBote,19,7551429
521,MrKeiKun,18,7551429
522,Earisu,17,7551429
523,hcaldicott,16,7551429
524,Yommy,11,7551429
525,bWolfie,10,7551429
526,MatiasSW,10,7551429
527,Lemongrass3110,10,7551429
528,GmOcean,9,7551429
529,shenhuyong,9,7551429
530,Zopokx,8,7551429
531,cannelle,8,7551429
532,trojal,8,7551429
533,marky291,7,7551429
534,datmumbles,7,7551429
535,darrensapalo,5,7551429
536,k-py,5,7551429
537,Nihadm89,5,7551429
538,mhalicot,5,7551429
539,landergate,5,7551429
540,Murilo-BiO,5,7551429
541,Ancyker,4,7551429
542,MuzTank,4,7551429
543,KirieZ,4,7551429
544,Baalberith6,4,7551429
545,CairoLee,4,7551429
546,M45T3Ryu,4,7551429
547,milky-milk,4,7551429
548,Akkarinage,3,7551429
549,carloshenrq,3,7551429
550,ErMaqui,3,7551429
551,Inzianity,3,7551429
552,MathyM,3,7551429
553,vthibault,3,7551429
554,victorwlf,3,7551429
555,ossi0110,3,7551429
556,sctnightcore,3,7551429
557,Angelmelody,2,7551429
558,GrumpyLittlePanda,2,7551429
559,happyme9,2,7551429
560,MarvinLamart,2,7551429
561,Patskie,2,7551429
562,pois8n,2,7551429
563,reidy,2,7551429
564,SamuelHercules,2,7551429
565,akrus,2,7551429
566,maqc1,2,7551429
567,moguri85,2,7551429
568,seifert10,2,7551429
569,sigtus,2,7551429
570,ThemonChan,2,7551429
571,iRagno,2,7551429
572,Schwierig,1,7551429
573,Atemo,1,7551429
574,BinaryCrochet,1,7551429
575,txandy,1,7551429
576,fisune,1,7551429
577,elgartoinf,1,7551429
578,GammaCrucis,1,7551429
579,gdesatrigraha,1,7551429
580,Rayzir,1,7551429
581,Habilya,1,7551429
582,j-chad,1,7551429
583,Megasantos,1,7551429
584,Kerubael,1,7551429
585,Kolkka,1,7551429
586,lucasljsb,1,7551429
587,Milchdealer,1,7551429
588,Miniack,1,7551429
589,MrPostman,1,7551429
590,Noooil,1,7551429
591,Normynator,1,7551429
592,jenkijo,1,7551429
593,rajatkverma,1,7551429
594,robbiegarvey,1,7551429
595,Shaktoh,1,7551429
596,Shizuke,1,7551429
597,monwarez,1,7551429
598,xcorail,1,7551429
599,akshat157,1,7551429
600,linton-dawson,1,7551429
601,louisplag,1,7551429
602,Sinpei,1,7551429
603,shakeelmohamed,237,1504670
604,blovering,83,1504670
605,apruneda,38,1504670
606,davidfstr,36,1504670
607,ljiang1,31,1504670
608,itay,23,1504670
609,mtevenan-splunk,23,1504670
610,dan1,15,1504670
611,loganknecht,10,1504670
612,lowell80,9,1504670
613,PKing70,9,1504670
614,zenmoto,8,1504670
615,wimcolgate,8,1504670
616,fantavlik,8,1504670
617,glennblock,7,1504670
618,datasearchninja,5,1504670
619,stelles,4,1504670
620,abroglesc,3,1504670
621,xuchen509,3,1504670
622,gaurav22gupta,3,1504670
623,taylorcole44,3,1504670
624,bj8798,3,1504670
625,mew1033,2,1504670
626,burtica,2,1504670
627,skylasam,2,1504670
628,tdhellmann,2,1504670
629,Assios,1,1504670
630,bradlo,1,1504670
631,henryzhangsta,1,1504670
632,johnvey,1,1504670
633,kaysoky,1,1504670
634,DrakeW,1,1504670
635,llisplunk,1,1504670
636,sullivanmatt,1,1504670
637,moshekaplan,1,1504670
638,omerl13,1,1504670
639,rm-hull,1,1504670
640,rhaarm,1,1504670
641,tltx,1,1504670
642,gjanders,1,1504670
643,kimox2,1,1504670
644,rsommer,1,1504670
645,lybroman-splk,1,1504670
646,jonathan-casarrubias,313,60712558
647,JonnyBGod,126,60712558
648,bajtos,49,60712558
649,mnvx,20,60712558
650,lygstate,8,60712558
651,jledun,7,60712558
652,rmg,7,60712558
653,brannon-darby,6,60712558
654,davidcheung,6,60712558
655,dreamdevil00,5,60712558
656,beeman,4,60712558
657,Destreyf,4,60712558
658,mrbatista,3,60712558
659,NicholasYearwood,3,60712558
660,sylvaindumont,3,60712558
661,dmastag,3,60712558
662,arielschiavoni,2,60712558
663,fabianscheidt,2,60712558
664,jouke,2,60712558
665,robbievandam,2,60712558
666,sam-github,2,60712558
667,dehypnosis,2,60712558
668,mdasmendel,2,60712558
669,tsertkov,1,60712558
670,Anton-Nikishkin,1,60712558
671,arner,1,60712558
672,pandaiolo,1,60712558
673,HACKHERS,1,60712558
674,BostjanPisler,1,60712558
675,viki53,1,60712558
676,DerekTBrown,1,60712558
677,BendingBender,1,60712558
678,dfeddad,1,60712558
679,adagio,1,60712558
680,inazarov,1,60712558
681,KEIII,1,60712558
682,gunderjt,1,60712558
683,jsheely,1,60712558
684,jupham,1,60712558
685,khashayar,1,60712558
686,palra,1,60712558
687,mbenedettini,1,60712558
688,markv,1,60712558
689,Nosfistis,1,60712558
690,nuba,1,60712558
691,partap,1,60712558
692,pbouda,1,60712558
693,prashantghimire,1,60712558
694,snowyu,1,60712558
695,ezraroi,1,60712558
696,thiagovito,1,60712558
697,zbarbuto,1,60712558
698,Boffka,1,60712558
699,kennethlynne,1,60712558
700,pelim,1,60712558
701,ru108,1,60712558
702,johnhaddon,2860,10654465
703,andrewkaufman,1952,10654465
704,ldmoser,697,10654465
705,donboie,311,10654465
706,davidsminor,261,10654465
707,danieldresser,110,10654465
708,est77,80,10654465
709,goddardl,74,10654465
710,mattigruener,69,10654465
711,ericmehl,36,10654465
712,stefanfeess,34,10654465
713,danbethell,28,10654465
714,boberfly,23,10654465
715,bradleyhenke,23,10654465
716,cnpinto,22,10654465
717,timlehr,21,10654465
718,danieldresser-ie,21,10654465
719,carstenkolve,18,10654465
720,dboogert,16,10654465
721,koichitIE,16,10654465
722,ivanimanishi,15,10654465
723,medubelko,9,10654465
724,themissingcow,8,10654465
725,bentoogood,8,10654465
726,compso,6,10654465
727,dmar,3,10654465
728,lento,2,10654465
729,MrPetru,2,10654465
730,robpieke,2,10654465
731,carlosg-ie,1,10654465
732,HughMacdonald,1,10654465
733,scott-wilson,1,10654465
734,lucienfostier,1,10654465
735,mothur-westcott,1860,3305584
736,pschloss,116,3305584
737,kdiverson,56,3305584
738,metajinomics,10,3305584
739,Prepultrue,4,3305584
740,HadrienG,4,3305584
741,azmfaridee,3,3305584
742,CorreyL,3,3305584
743,jonls,2,3305584
744,kelly-sovacool,2,3305584
745,tetromino,1,3305584
746,Ivarz,1,3305584
747,campenr,1,3305584
748,brianpeiris,546,33642201
749,GavanWilhite,325,33642201
750,amberroy,302,33642201
751,stevenvergenz,54,33642201
752,evhan55,12,33642201
753,philipnavidad,6,33642201
754,netpro2k,4,33642201
755,Enderthexen,4,33642201
756,Fasani,4,33642201
757,KiChjang,2,33642201
758,NGenesis,2,33642201
759,gfodor,1,33642201
760,tuesy,1,33642201
761,mqp,1,33642201
762,geary,1,33642201
763,paulmasson,1,33642201
764,robertlong,1,33642201
765,cesaramh,114,66090748
766,SweeWarman,92,66090748
767,mfeliu,27,66090748
768,bjduffy,14,66090748
769,5nefarious,2,66090748
770,kant,2,66090748
771,IotaDraconis,1,66090748
772,jasonduley,1,66090748
773,skrieter,1142,13869700
774,tthuem,738,13869700
775,meinicke,693,13869700
776,Subaro,435,13869700
777,fbenduhn,354,13869700
778,TimoGuenther,319,13869700
779,pinnecke,230,13869700
780,Kogoro,171,13869700
781,PaulWestphal,163,13869700
782,kruegers,125,13869700
783,RSchroeter,97,13869700
784,SundermannC,96,13869700
785,christophlsa,60,13869700
786,SirusUni,48,13869700
787,douaberigoale,46,13869700
788,AlexanderKnueppel,43,13869700
789,ibews,42,13869700
790,mkuehl,40,13869700
791,Moe-mah,31,13869700
792,kTonscheidt,30,13869700
793,dhohmann,28,13869700
794,btmk,28,13869700
795,thiagoeolima,24,13869700
796,dlabsch,22,13869700
797,gulreich,21,13869700
798,simonwenk,19,13869700
799,BassMonster,19,13869700
800,jabiercoding,18,13869700
801,3dik,16,13869700
802,svenschuster,16,13869700
803,hfenske33,15,13869700
804,Henningson,14,13869700
805,Alhajjaji,14,13869700
806,aweigelt,13,13869700
807,luvogt,10,13869700
808,h3ssto,9,13869700
809,Yangliu3216,7,13869700
810,ckruczek,7,13869700
811,but4reuse,7,13869700
812,DawidSA2017,6,13869700
813,andykenner,6,13869700
814,frieger,5,13869700
815,sibi,5,13869700
816,tlautens,5,13869700
817,fdalton,3,13869700
818,amoench,2,13869700
819,cpwnd,2,13869700
820,ekuiter,2,13869700
821,enra64,2,13869700
822,belkinot,2,13869700
823,jonasweigt42,2,13869700
824,Adarsh-g-s,2,13869700
825,dbronesk,1,13869700
826,koalamitice,1,13869700
827,Krorsok,1,13869700
828,stbolle,1,13869700
